CUADRANTE_ID,FECHA,AÑO,MES,POBLACION_BASE,ROBOS_t-1,ROBOS_t-12,MEDIA_MOVIL_3M,ROBOS_TOTAL
12,2021-10-01,2021,10,13257,6.0,0.0,4.666666666666667,3
12,2021-11-01,2021,11,13257,3.0,2.0,4.0,11
12,2021-12-01,2021,12,13257,11.0,2.0,6.666666666666667,0
12,2022-01-01,2022,1,13257,0.0,0.0,4.666666666666667,4
12,2022-02-01,2022,2,13257,4.0,4.0,5.0,1
12,2022-03-01,2022,3,13257,1.0,3.0,1.6666666666666667,1
12,2022-04-01,2022,4,13257,1.0,2.0,2.0,3
12,2022-05-01,2022,5,13257,3.0,3.0,1.6666666666666667,0
12,2022-06-01,2022,6,13257,0.0,3.0,1.3333333333333333,4
12,2022-07-01,2022,7,13257,4.0,5.0,2.3333333333333335,2
12,2022-08-01,2022,8,13257,2.0,3.0,2.0,11
12,2022-09-01,2022,9,13257,11.0,6.0,5.666666666666667,3
12,2022-10-01,2022,10,13257,3.0,3.0,5.333333333333333,6
12,2022-11-01,2022,11,13257,6.0,11.0,6.666666666666667,1
12,2022-12-01,2022,12,13257,1.0,0.0,3.3333333333333335,3
12,2023-01-01,2023,1,13257,3.0,4.0,3.3333333333333335,2
12,2023-02-01,2023,2,13257,2.0,1.0,2.0,5
12,2023-03-01,2023,3,13257,5.0,1.0,3.3333333333333335,4
12,2023-04-01,2023,4,13257,4.0,3.0,3.6666666666666665,2
12,2023-05-01,2023,5,13257,2.0,0.0,3.6666666666666665,1
12,2023-06-01,2023,6,13257,1.0,4.0,2.3333333333333335,1
12,2023-07-01,2023,7,13257,1.0,2.0,1.3333333333333333,4
12,2023-08-01,2023,8,13257,4.0,11.0,2.0,3
12,2023-09-01,2023,9,13257,3.0,3.0,2.6666666666666665,1
12,2023-10-01,2023,10,13257,1.0,6.0,2.6666666666666665,0
12,2023-11-01,2023,11,13257,0.0,1.0,1.3333333333333333,1
12,2023-12-01,2023,12,13257,1.0,3.0,0.6666666666666666,3
12,2024-01-01,2024,1,13257,3.0,2.0,1.3333333333333333,3
12,2024-02-01,2024,2,13257,3.0,5.0,2.3333333333333335,3
12,2024-03-01,2024,3,13257,3.0,4.0,3.0,3
12,2024-04-01,2024,4,13257,3.0,2.0,3.0,3
12,2024-05-01,2024,5,13257,3.0,1.0,3.0,1
12,2024-06-01,2024,6,13257,1.0,1.0,2.3333333333333335,2
12,2024-07-01,2024,7,13257,2.0,4.0,2.0,5
12,2024-08-01,2024,8,13257,5.0,3.0,2.6666666666666665,4
12,2024-09-01,2024,9,13257,4.0,1.0,3.6666666666666665,2
12,2024-10-01,2024,10,13257,2.0,0.0,3.6666666666666665,0
12,2024-11-01,2024,11,13257,0.0,1.0,2.0,2
12,2024-12-01,2024,12,13257,2.0,3.0,1.3333333333333333,3
13,2016-01-01,2016,1,19409,5.0,6.0,3.6666666666666665,5
13,2016-02-01,2016,2,19409,5.0,9.0,4.666666666666667,2
13,2016-03-01,2016,3,19409,2.0,7.0,4.0,3
13,2016-04-01,2016,4,19409,3.0,7.0,3.3333333333333335,2
13,2016-05-01,2016,5,19409,2.0,5.0,2.3333333333333335,4
13,2016-06-01,2016,6,19409,4.0,1.0,3.0,2
13,2016-07-01,2016,7,19409,2.0,7.0,2.6666666666666665,7
13,2016-08-01,2016,8,19409,7.0,5.0,4.333333333333333,3
13,2016-09-01,2016,9,19409,3.0,3.0,4.0,2
13,2016-10-01,2016,10,19409,2.0,2.0,4.0,5
13,2016-11-01,2016,11,19409,5.0,4.0,3.3333333333333335,8
13,2016-12-01,2016,12,19409,8.0,5.0,5.0,3
13,2017-01-01,2017,1,19409,3.0,5.0,5.333333333333333,5
13,2017-02-01,2017,2,19409,5.0,2.0,5.333333333333333,2
13,2017-03-01,2017,3,19409,2.0,3.0,3.3333333333333335,7
13,2017-04-01,2017,4,19409,7.0,2.0,4.666666666666667,2
13,2017-05-01,2017,5,19409,2.0,4.0,3.6666666666666665,5
13,2017-06-01,2017,6,19409,5.0,2.0,4.666666666666667,7
13,2017-07-01,2017,7,19409,7.0,7.0,4.666666666666667,4
13,2017-08-01,2017,8,19409,4.0,3.0,5.333333333333333,6
13,2017-09-01,2017,9,19409,6.0,2.0,5.666666666666667,3
13,2017-10-01,2017,10,19409,3.0,5.0,4.333333333333333,8
13,2017-11-01,2017,11,19409,8.0,8.0,5.666666666666667,3
13,2017-12-01,2017,12,19409,3.0,3.0,4.666666666666667,10
13,2018-01-01,2018,1,19409,10.0,5.0,7.0,6
13,2018-02-01,2018,2,19409,6.0,2.0,6.333333333333333,4
13,2018-03-01,2018,3,19409,4.0,7.0,6.666666666666667,8
13,2018-04-01,2018,4,19409,8.0,2.0,6.0,10
13,2018-05-01,2018,5,19409,10.0,5.0,7.333333333333333,8
13,2018-06-01,2018,6,19409,8.0,7.0,8.666666666666666,10
13,2018-07-01,2018,7,19409,10.0,4.0,9.333333333333334,2
13,2018-08-01,2018,8,19409,2.0,6.0,6.666666666666667,2
13,2018-09-01,2018,9,19409,2.0,3.0,4.666666666666667,3
13,2018-10-01,2018,10,19409,3.0,8.0,2.3333333333333335,3
13,2018-11-01,2018,11,19409,3.0,3.0,2.6666666666666665,5
13,2018-12-01,2018,12,19409,5.0,10.0,3.6666666666666665,1
13,2019-01-01,2019,1,19409,1.0,6.0,3.0,2
13,2019-02-01,2019,2,19409,2.0,4.0,2.6666666666666665,1
13,2019-03-01,2019,3,19409,1.0,8.0,1.3333333333333333,6
13,2019-04-01,2019,4,19409,6.0,10.0,3.0,4
13,2019-05-01,2019,5,19409,4.0,8.0,3.6666666666666665,4
13,2019-06-01,2019,6,19409,4.0,10.0,4.666666666666667,5
13,2019-07-01,2019,7,19409,5.0,2.0,4.333333333333333,5
13,2019-08-01,2019,8,19409,5.0,2.0,4.666666666666667,9
13,2019-09-01,2019,9,19409,9.0,3.0,6.333333333333333,5
13,2019-10-01,2019,10,19409,5.0,3.0,6.333333333333333,6
13,2019-11-01,2019,11,19409,6.0,5.0,6.666666666666667,8
13,2019-12-01,2019,12,19409,8.0,1.0,6.333333333333333,10
13,2020-01-01,2020,1,19409,10.0,2.0,8.0,8
13,2020-02-01,2020,2,19409,8.0,1.0,8.666666666666666,8
13,2020-03-01,2020,3,19409,8.0,6.0,8.666666666666666,5
13,2020-04-01,2020,4,19409,5.0,4.0,7.0,4
13,2020-05-01,2020,5,19409,4.0,4.0,5.666666666666667,4
13,2020-06-01,2020,6,19409,4.0,5.0,4.333333333333333,5
13,2020-07-01,2020,7,19409,5.0,5.0,4.333333333333333,3
13,2020-08-01,2020,8,19409,3.0,9.0,4.0,1
13,2020-09-01,2020,9,19409,1.0,5.0,3.0,3
13,2020-10-01,2020,10,19409,3.0,6.0,2.3333333333333335,3
13,2020-11-01,2020,11,19409,3.0,8.0,2.3333333333333335,6
13,2020-12-01,2020,12,19409,6.0,10.0,4.0,7
13,2021-01-01,2021,1,19409,7.0,8.0,5.333333333333333,0
13,2021-02-01,2021,2,19409,0.0,8.0,4.333333333333333,5
13,2021-03-01,2021,3,19409,5.0,5.0,4.0,7
13,2021-04-01,2021,4,19409,7.0,4.0,4.0,4
13,2021-05-01,2021,5,19409,4.0,4.0,5.333333333333333,2
13,2021-06-01,2021,6,19409,2.0,5.0,4.333333333333333,6
13,2021-07-01,2021,7,19409,6.0,3.0,4.0,2
13,2021-08-01,2021,8,19409,2.0,1.0,3.3333333333333335,5
13,2021-09-01,2021,9,19409,5.0,3.0,4.333333333333333,4
13,2021-10-01,2021,10,19409,4.0,3.0,3.6666666666666665,3
13,2021-11-01,2021,11,19409,3.0,6.0,4.0,3
13,2021-12-01,2021,12,19409,3.0,7.0,3.3333333333333335,2
13,2022-01-01,2022,1,19409,2.0,0.0,2.6666666666666665,2
13,2022-02-01,2022,2,19409,2.0,5.0,2.3333333333333335,4
13,2022-03-01,2022,3,19409,4.0,7.0,2.6666666666666665,2
13,2022-04-01,2022,4,19409,2.0,4.0,2.6666666666666665,6
13,2022-05-01,2022,5,19409,6.0,2.0,4.0,3
13,2022-06-01,2022,6,19409,3.0,6.0,3.6666666666666665,1
13,2022-07-01,2022,7,19409,1.0,2.0,3.3333333333333335,5
13,2022-08-01,2022,8,19409,5.0,5.0,3.0,8
13,2022-09-01,2022,9,19409,8.0,4.0,4.666666666666667,5
13,2022-10-01,2022,10,19409,5.0,3.0,6.0,2
13,2022-11-01,2022,11,19409,2.0,3.0,5.0,3
13,2022-12-01,2022,12,19409,3.0,2.0,3.3333333333333335,0
13,2023-01-01,2023,1,19409,0.0,2.0,1.6666666666666667,5
13,2023-02-01,2023,2,19409,5.0,4.0,2.6666666666666665,5
13,2023-03-01,2023,3,19409,5.0,2.0,3.3333333333333335,2
13,2023-04-01,2023,4,19409,2.0,6.0,4.0,1
13,2023-05-01,2023,5,19409,1.0,3.0,2.6666666666666665,2
13,2023-06-01,2023,6,19409,2.0,1.0,1.6666666666666667,1
13,2023-07-01,2023,7,19409,1.0,5.0,1.3333333333333333,4
13,2023-08-01,2023,8,19409,4.0,8.0,2.3333333333333335,2
13,2023-09-01,2023,9,19409,2.0,5.0,2.3333333333333335,2
13,2023-10-01,2023,10,19409,2.0,2.0,2.6666666666666665,4
13,2023-11-01,2023,11,19409,4.0,3.0,2.6666666666666665,1
13,2023-12-01,2023,12,19409,1.0,0.0,2.3333333333333335,4
13,2024-01-01,2024,1,19409,4.0,5.0,3.0,6
13,2024-02-01,2024,2,19409,6.0,5.0,3.6666666666666665,5
13,2024-03-01,2024,3,19409,5.0,2.0,5.0,7
13,2024-04-01,2024,4,19409,7.0,1.0,6.0,2
13,2024-05-01,2024,5,19409,2.0,2.0,4.666666666666667,0
13,2024-06-01,2024,6,19409,0.0,1.0,3.0,0
13,2024-07-01,2024,7,19409,0.0,4.0,0.6666666666666666,4
13,2024-08-01,2024,8,19409,4.0,2.0,1.3333333333333333,5
13,2024-09-01,2024,9,19409,5.0,2.0,3.0,3
13,2024-10-01,2024,10,19409,3.0,4.0,4.0,1
13,2024-11-01,2024,11,19409,1.0,1.0,3.0,4
13,2024-12-01,2024,12,19409,4.0,4.0,2.6666666666666665,3
14,2016-01-01,2016,1,12702,1.0,0.0,2.3333333333333335,3
14,2016-02-01,2016,2,12702,3.0,1.0,2.3333333333333335,1
14,2016-03-01,2016,3,12702,1.0,2.0,1.6666666666666667,2
14,2016-04-01,2016,4,12702,2.0,3.0,2.0,1
14,2016-05-01,2016,5,12702,1.0,5.0,1.3333333333333333,0
14,2016-06-01,2016,6,12702,0.0,3.0,1.0,1
14,2016-07-01,2016,7,12702,1.0,1.0,0.6666666666666666,1
14,2016-08-01,2016,8,12702,1.0,0.0,0.6666666666666666,0
14,2016-09-01,2016,9,12702,0.0,0.0,0.6666666666666666,2
14,2016-10-01,2016,10,12702,2.0,3.0,1.0,1
14,2016-11-01,2016,11,12702,1.0,3.0,1.0,0
14,2016-12-01,2016,12,12702,0.0,1.0,1.0,3
14,2017-01-01,2017,1,12702,3.0,3.0,1.3333333333333333,4
14,2017-02-01,2017,2,12702,4.0,1.0,2.3333333333333335,4
14,2017-03-01,2017,3,12702,4.0,2.0,3.6666666666666665,2
14,2017-04-01,2017,4,12702,2.0,1.0,3.3333333333333335,2
14,2017-05-01,2017,5,12702,2.0,0.0,2.6666666666666665,2
14,2017-06-01,2017,6,12702,2.0,1.0,2.0,3
14,2017-07-01,2017,7,12702,3.0,1.0,2.3333333333333335,3
14,2017-08-01,2017,8,12702,3.0,0.0,2.6666666666666665,1
14,2017-09-01,2017,9,12702,1.0,2.0,2.3333333333333335,1
14,2017-10-01,2017,10,12702,1.0,1.0,1.6666666666666667,1
14,2017-11-01,2017,11,12702,1.0,0.0,1.0,0
14,2017-12-01,2017,12,12702,0.0,3.0,0.6666666666666666,0
14,2018-01-01,2018,1,12702,0.0,4.0,0.3333333333333333,0
14,2018-02-01,2018,2,12702,0.0,4.0,0.0,1
14,2018-03-01,2018,3,12702,1.0,2.0,0.3333333333333333,2
14,2018-04-01,2018,4,12702,2.0,2.0,1.0,0
14,2018-05-01,2018,5,12702,0.0,2.0,1.0,6
14,2018-06-01,2018,6,12702,6.0,3.0,2.6666666666666665,1
14,2018-07-01,2018,7,12702,1.0,3.0,2.3333333333333335,0
14,2018-08-01,2018,8,12702,0.0,1.0,2.3333333333333335,0
14,2018-09-01,2018,9,12702,0.0,1.0,0.3333333333333333,0
14,2018-10-01,2018,10,12702,0.0,1.0,0.0,0
14,2018-11-01,2018,11,12702,0.0,0.0,0.0,1
14,2018-12-01,2018,12,12702,1.0,0.0,0.3333333333333333,0
14,2019-01-01,2019,1,12702,0.0,0.0,0.3333333333333333,0
14,2019-02-01,2019,2,12702,0.0,1.0,0.3333333333333333,1
14,2019-03-01,2019,3,12702,1.0,2.0,0.3333333333333333,1
14,2019-04-01,2019,4,12702,1.0,0.0,0.6666666666666666,0
14,2019-05-01,2019,5,12702,0.0,6.0,0.6666666666666666,1
14,2019-06-01,2019,6,12702,1.0,1.0,0.6666666666666666,1
14,2019-07-01,2019,7,12702,1.0,0.0,0.6666666666666666,3
14,2019-08-01,2019,8,12702,3.0,0.0,1.6666666666666667,1
14,2019-09-01,2019,9,12702,1.0,0.0,1.6666666666666667,0
14,2019-10-01,2019,10,12702,0.0,0.0,1.3333333333333333,1
14,2019-11-01,2019,11,12702,1.0,1.0,0.6666666666666666,1
14,2019-12-01,2019,12,12702,1.0,0.0,0.6666666666666666,2
14,2020-01-01,2020,1,12702,2.0,0.0,1.3333333333333333,7
14,2020-02-01,2020,2,12702,7.0,1.0,3.3333333333333335,1
14,2020-03-01,2020,3,12702,1.0,1.0,3.3333333333333335,6
14,2020-04-01,2020,4,12702,6.0,0.0,4.666666666666667,0
14,2020-05-01,2020,5,12702,0.0,1.0,2.3333333333333335,5
14,2020-06-01,2020,6,12702,5.0,1.0,3.6666666666666665,0
14,2020-07-01,2020,7,12702,0.0,3.0,1.6666666666666667,4
14,2020-08-01,2020,8,12702,4.0,1.0,3.0,3
14,2020-09-01,2020,9,12702,3.0,0.0,2.3333333333333335,3
14,2020-10-01,2020,10,12702,3.0,1.0,3.3333333333333335,1
14,2020-11-01,2020,11,12702,1.0,1.0,2.3333333333333335,2
14,2020-12-01,2020,12,12702,2.0,2.0,2.0,3
14,2021-01-01,2021,1,12702,3.0,7.0,2.0,0
14,2021-02-01,2021,2,12702,0.0,1.0,1.6666666666666667,1
14,2021-03-01,2021,3,12702,1.0,6.0,1.3333333333333333,5
14,2021-04-01,2021,4,12702,5.0,0.0,2.0,2
14,2021-05-01,2021,5,12702,2.0,5.0,2.6666666666666665,3
14,2021-06-01,2021,6,12702,3.0,0.0,3.3333333333333335,4
14,2021-07-01,2021,7,12702,4.0,4.0,3.0,3
14,2021-08-01,2021,8,12702,3.0,3.0,3.3333333333333335,2
14,2021-09-01,2021,9,12702,2.0,3.0,3.0,0
14,2021-10-01,2021,10,12702,0.0,1.0,1.6666666666666667,2
14,2021-11-01,2021,11,12702,2.0,2.0,1.3333333333333333,1
14,2021-12-01,2021,12,12702,1.0,3.0,1.0,1
14,2022-01-01,2022,1,12702,1.0,0.0,1.3333333333333333,1
14,2022-02-01,2022,2,12702,1.0,1.0,1.0,1
14,2022-03-01,2022,3,12702,1.0,5.0,1.0,3
14,2022-04-01,2022,4,12702,3.0,2.0,1.6666666666666667,1
14,2022-05-01,2022,5,12702,1.0,3.0,1.6666666666666667,3
14,2022-06-01,2022,6,12702,3.0,4.0,2.3333333333333335,4
14,2022-07-01,2022,7,12702,4.0,3.0,2.6666666666666665,0
14,2022-08-01,2022,8,12702,0.0,2.0,2.3333333333333335,5
14,2022-09-01,2022,9,12702,5.0,0.0,3.0,1
14,2022-10-01,2022,10,12702,1.0,2.0,2.0,3
14,2022-11-01,2022,11,12702,3.0,1.0,3.0,0
14,2022-12-01,2022,12,12702,0.0,1.0,1.3333333333333333,0
14,2023-01-01,2023,1,12702,0.0,1.0,1.0,1
14,2023-02-01,2023,2,12702,1.0,1.0,0.3333333333333333,0
14,2023-03-01,2023,3,12702,0.0,3.0,0.3333333333333333,0
14,2023-04-01,2023,4,12702,0.0,1.0,0.3333333333333333,1
14,2023-05-01,2023,5,12702,1.0,3.0,0.3333333333333333,0
14,2023-06-01,2023,6,12702,0.0,4.0,0.3333333333333333,1
14,2023-07-01,2023,7,12702,1.0,0.0,0.6666666666666666,3
14,2023-08-01,2023,8,12702,3.0,5.0,1.3333333333333333,0
14,2023-09-01,2023,9,12702,0.0,1.0,1.3333333333333333,1
14,2023-10-01,2023,10,12702,1.0,3.0,1.3333333333333333,2
14,2023-11-01,2023,11,12702,2.0,0.0,1.0,1
14,2023-12-01,2023,12,12702,1.0,0.0,1.3333333333333333,0
14,2024-01-01,2024,1,12702,0.0,1.0,1.0,0
14,2024-02-01,2024,2,12702,0.0,0.0,0.3333333333333333,2
14,2024-03-01,2024,3,12702,2.0,0.0,0.6666666666666666,4
14,2024-04-01,2024,4,12702,4.0,1.0,2.0,3
14,2024-05-01,2024,5,12702,3.0,0.0,3.0,0
14,2024-06-01,2024,6,12702,0.0,1.0,2.3333333333333335,0
14,2024-07-01,2024,7,12702,0.0,3.0,1.0,4
14,2024-08-01,2024,8,12702,4.0,0.0,1.3333333333333333,0
14,2024-09-01,2024,9,12702,0.0,1.0,1.3333333333333333,1
14,2024-10-01,2024,10,12702,1.0,2.0,1.6666666666666667,2
14,2024-11-01,2024,11,12702,2.0,1.0,1.0,0
14,2024-12-01,2024,12,12702,0.0,0.0,1.0,4
15,2016-01-01,2016,1,13235,0.0,0.0,1.0,1
15,2016-02-01,2016,2,13235,1.0,0.0,1.0,0
15,2016-03-01,2016,3,13235,0.0,4.0,0.3333333333333333,1
15,2016-04-01,2016,4,13235,1.0,1.0,0.6666666666666666,2
15,2016-05-01,2016,5,13235,2.0,0.0,1.0,0
15,2016-06-01,2016,6,13235,0.0,0.0,1.0,0
15,2016-07-01,2016,7,13235,0.0,1.0,0.6666666666666666,2
15,2016-08-01,2016,8,13235,2.0,2.0,0.6666666666666666,0
15,2016-09-01,2016,9,13235,0.0,0.0,0.6666666666666666,2
15,2016-10-01,2016,10,13235,2.0,1.0,1.3333333333333333,2
15,2016-11-01,2016,11,13235,2.0,2.0,1.3333333333333333,0
15,2016-12-01,2016,12,13235,0.0,0.0,1.3333333333333333,2
15,2017-01-01,2017,1,13235,2.0,1.0,1.3333333333333333,2
15,2017-02-01,2017,2,13235,2.0,0.0,1.3333333333333333,1
15,2017-03-01,2017,3,13235,1.0,1.0,1.6666666666666667,0
15,2017-04-01,2017,4,13235,0.0,2.0,1.0,1
15,2017-05-01,2017,5,13235,1.0,0.0,0.6666666666666666,0
15,2017-06-01,2017,6,13235,0.0,0.0,0.3333333333333333,2
15,2017-07-01,2017,7,13235,2.0,2.0,1.0,2
15,2017-08-01,2017,8,13235,2.0,0.0,1.3333333333333333,2
15,2017-09-01,2017,9,13235,2.0,2.0,2.0,1
15,2017-10-01,2017,10,13235,1.0,2.0,1.6666666666666667,1
15,2017-11-01,2017,11,13235,1.0,0.0,1.3333333333333333,0
15,2017-12-01,2017,12,13235,0.0,2.0,0.6666666666666666,0
15,2018-01-01,2018,1,13235,0.0,2.0,0.3333333333333333,0
15,2018-02-01,2018,2,13235,0.0,1.0,0.0,0
15,2018-03-01,2018,3,13235,0.0,0.0,0.0,1
15,2018-04-01,2018,4,13235,1.0,1.0,0.3333333333333333,1
15,2018-05-01,2018,5,13235,1.0,0.0,0.6666666666666666,1
15,2018-06-01,2018,6,13235,1.0,2.0,1.0,4
15,2018-07-01,2018,7,13235,4.0,2.0,2.0,0
15,2018-08-01,2018,8,13235,0.0,2.0,1.6666666666666667,0
15,2018-09-01,2018,9,13235,0.0,1.0,1.3333333333333333,0
15,2018-10-01,2018,10,13235,0.0,1.0,0.0,0
15,2018-11-01,2018,11,13235,0.0,0.0,0.0,0
15,2018-12-01,2018,12,13235,0.0,0.0,0.0,1
15,2019-01-01,2019,1,13235,1.0,0.0,0.3333333333333333,0
15,2019-02-01,2019,2,13235,0.0,0.0,0.3333333333333333,0
15,2019-03-01,2019,3,13235,0.0,1.0,0.3333333333333333,3
15,2019-04-01,2019,4,13235,3.0,1.0,1.0,1
15,2019-05-01,2019,5,13235,1.0,1.0,1.3333333333333333,0
15,2019-06-01,2019,6,13235,0.0,4.0,1.3333333333333333,1
15,2019-07-01,2019,7,13235,1.0,0.0,0.6666666666666666,2
15,2019-08-01,2019,8,13235,2.0,0.0,1.0,0
15,2019-09-01,2019,9,13235,0.0,0.0,1.0,1
15,2019-10-01,2019,10,13235,1.0,0.0,1.0,3
15,2019-11-01,2019,11,13235,3.0,0.0,1.3333333333333333,1
15,2019-12-01,2019,12,13235,1.0,1.0,1.6666666666666667,0
15,2020-01-01,2020,1,13235,0.0,0.0,1.3333333333333333,2
15,2020-02-01,2020,2,13235,2.0,0.0,1.0,0
15,2020-03-01,2020,3,13235,0.0,3.0,0.6666666666666666,1
15,2020-04-01,2020,4,13235,1.0,1.0,1.0,1
15,2020-05-01,2020,5,13235,1.0,0.0,0.6666666666666666,0
15,2020-06-01,2020,6,13235,0.0,1.0,0.6666666666666666,1
15,2020-07-01,2020,7,13235,1.0,2.0,0.6666666666666666,3
15,2020-08-01,2020,8,13235,3.0,0.0,1.3333333333333333,0
15,2020-09-01,2020,9,13235,0.0,1.0,1.3333333333333333,0
15,2020-10-01,2020,10,13235,0.0,3.0,1.0,1
15,2020-11-01,2020,11,13235,1.0,1.0,0.3333333333333333,1
15,2020-12-01,2020,12,13235,1.0,0.0,0.6666666666666666,0
15,2021-01-01,2021,1,13235,0.0,2.0,0.6666666666666666,0
15,2021-02-01,2021,2,13235,0.0,0.0,0.3333333333333333,1
15,2021-03-01,2021,3,13235,1.0,1.0,0.3333333333333333,1
15,2021-04-01,2021,4,13235,1.0,1.0,0.6666666666666666,0
15,2021-05-01,2021,5,13235,0.0,0.0,0.6666666666666666,2
15,2021-06-01,2021,6,13235,2.0,1.0,1.0,2
15,2021-07-01,2021,7,13235,2.0,3.0,1.3333333333333333,0
15,2021-08-01,2021,8,13235,0.0,0.0,1.3333333333333333,1
15,2021-09-01,2021,9,13235,1.0,0.0,1.0,1
15,2021-10-01,2021,10,13235,1.0,1.0,0.6666666666666666,2
15,2021-11-01,2021,11,13235,2.0,1.0,1.3333333333333333,3
15,2021-12-01,2021,12,13235,3.0,0.0,2.0,1
15,2022-01-01,2022,1,13235,1.0,0.0,2.0,0
15,2022-02-01,2022,2,13235,0.0,1.0,1.3333333333333333,0
15,2022-03-01,2022,3,13235,0.0,1.0,0.3333333333333333,0
15,2022-04-01,2022,4,13235,0.0,0.0,0.0,3
15,2022-05-01,2022,5,13235,3.0,2.0,1.0,2
15,2022-06-01,2022,6,13235,2.0,2.0,1.6666666666666667,0
15,2022-07-01,2022,7,13235,0.0,0.0,1.6666666666666667,0
15,2022-08-01,2022,8,13235,0.0,1.0,0.6666666666666666,4
15,2022-09-01,2022,9,13235,4.0,1.0,1.3333333333333333,0
15,2022-10-01,2022,10,13235,0.0,2.0,1.3333333333333333,1
15,2022-11-01,2022,11,13235,1.0,3.0,1.6666666666666667,3
15,2022-12-01,2022,12,13235,3.0,1.0,1.3333333333333333,0
15,2023-01-01,2023,1,13235,0.0,0.0,1.3333333333333333,0
15,2023-02-01,2023,2,13235,0.0,0.0,1.0,1
15,2023-03-01,2023,3,13235,1.0,0.0,0.3333333333333333,0
15,2023-04-01,2023,4,13235,0.0,3.0,0.3333333333333333,0
15,2023-05-01,2023,5,13235,0.0,2.0,0.3333333333333333,0
15,2023-06-01,2023,6,13235,0.0,0.0,0.0,0
15,2023-07-01,2023,7,13235,0.0,0.0,0.0,4
15,2023-08-01,2023,8,13235,4.0,4.0,1.3333333333333333,1
15,2023-09-01,2023,9,13235,1.0,0.0,1.6666666666666667,2
15,2023-10-01,2023,10,13235,2.0,1.0,2.3333333333333335,0
15,2023-11-01,2023,11,13235,0.0,3.0,1.0,2
15,2023-12-01,2023,12,13235,2.0,0.0,1.3333333333333333,1
15,2024-01-01,2024,1,13235,1.0,0.0,1.0,0
15,2024-02-01,2024,2,13235,0.0,1.0,1.0,0
15,2024-03-01,2024,3,13235,0.0,0.0,0.3333333333333333,0
15,2024-04-01,2024,4,13235,0.0,0.0,0.0,1
15,2024-05-01,2024,5,13235,1.0,0.0,0.3333333333333333,0
15,2024-06-01,2024,6,13235,0.0,0.0,0.3333333333333333,1
15,2024-07-01,2024,7,13235,1.0,4.0,0.6666666666666666,0
15,2024-08-01,2024,8,13235,0.0,1.0,0.3333333333333333,0
15,2024-09-01,2024,9,13235,0.0,2.0,0.3333333333333333,0
15,2024-10-01,2024,10,13235,0.0,0.0,0.0,1
15,2024-11-01,2024,11,13235,1.0,2.0,0.3333333333333333,0
15,2024-12-01,2024,12,13235,0.0,1.0,0.3333333333333333,0
16,2016-01-01,2016,1,12090,5.0,2.0,3.0,4
16,2016-02-01,2016,2,12090,4.0,7.0,3.0,1
16,2016-03-01,2016,3,12090,1.0,4.0,3.3333333333333335,1
16,2016-04-01,2016,4,12090,1.0,4.0,2.0,2
16,2016-05-01,2016,5,12090,2.0,4.0,1.3333333333333333,1
16,2016-06-01,2016,6,12090,1.0,1.0,1.3333333333333333,3
16,2016-07-01,2016,7,12090,3.0,1.0,2.0,4
16,2016-08-01,2016,8,12090,4.0,0.0,2.6666666666666665,0
16,2016-09-01,2016,9,12090,0.0,0.0,2.3333333333333335,3
16,2016-10-01,2016,10,12090,3.0,4.0,2.3333333333333335,1
16,2016-11-01,2016,11,12090,1.0,0.0,1.3333333333333333,2
16,2016-12-01,2016,12,12090,2.0,5.0,2.0,3
16,2017-01-01,2017,1,12090,3.0,4.0,2.0,2
16,2017-02-01,2017,2,12090,2.0,1.0,2.3333333333333335,3
16,2017-03-01,2017,3,12090,3.0,1.0,2.6666666666666665,3
16,2017-04-01,2017,4,12090,3.0,2.0,2.6666666666666665,4
16,2017-05-01,2017,5,12090,4.0,1.0,3.3333333333333335,4
16,2017-06-01,2017,6,12090,4.0,3.0,3.6666666666666665,3
16,2017-07-01,2017,7,12090,3.0,4.0,3.6666666666666665,6
16,2017-08-01,2017,8,12090,6.0,0.0,4.333333333333333,1
16,2017-09-01,2017,9,12090,1.0,3.0,3.3333333333333335,1
16,2017-10-01,2017,10,12090,1.0,1.0,2.6666666666666665,2
16,2017-11-01,2017,11,12090,2.0,2.0,1.3333333333333333,0
16,2017-12-01,2017,12,12090,0.0,3.0,1.0,6
16,2018-01-01,2018,1,12090,6.0,2.0,2.6666666666666665,3
16,2018-02-01,2018,2,12090,3.0,3.0,3.0,4
16,2018-03-01,2018,3,12090,4.0,3.0,4.333333333333333,3
16,2018-04-01,2018,4,12090,3.0,4.0,3.3333333333333335,5
16,2018-05-01,2018,5,12090,5.0,4.0,4.0,4
16,2018-06-01,2018,6,12090,4.0,3.0,4.0,7
16,2018-07-01,2018,7,12090,7.0,6.0,5.333333333333333,0
16,2018-08-01,2018,8,12090,0.0,1.0,3.6666666666666665,0
16,2018-09-01,2018,9,12090,0.0,1.0,2.3333333333333335,1
16,2018-10-01,2018,10,12090,1.0,2.0,0.3333333333333333,2
16,2018-11-01,2018,11,12090,2.0,0.0,1.0,4
16,2018-12-01,2018,12,12090,4.0,6.0,2.3333333333333335,5
16,2019-01-01,2019,1,12090,5.0,3.0,3.6666666666666665,5
16,2019-02-01,2019,2,12090,5.0,4.0,4.666666666666667,1
16,2019-03-01,2019,3,12090,1.0,3.0,3.6666666666666665,3
16,2019-04-01,2019,4,12090,3.0,5.0,3.0,1
16,2019-05-01,2019,5,12090,1.0,4.0,1.6666666666666667,2
